"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\ContactUs.dart", "Dart", 88, 0, 5, 93
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\GiftCardsPages\AddGiftCardPage.dart", "Dart", 81, 0, 3, 84
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\GiftCardsPages\GiftCardPage.dart", "Dart", 53, 0, 4, 57
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\GiftCardsPages\GiftCardsVoucherPage.dart", "Dart", 64, 0, 4, 68
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\OrdersPages\OrderTrack.dart", "Dart", 118, 0, 3, 121
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\OrdersPages\OrdersPage.dart", "Dart", 96, 0, 3, 99
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\PaymentPages\CUDPaymentPage.dart", "Dart", 119, 0, 3, 122
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\PaymentPages\PaymentMethods.dart", "Dart", 131, 0, 3, 134
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\AccountPages\UsersDetailes.dart", "Dart", 67, 0, 3, 70
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsMainPage.dart", "Dart", 99, 0, 5, 104
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsPages\SettingsPage.dart", "Dart", 24, 0, 4, 28
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsPages\language.dart", "Dart", 67, 0, 3, 70
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\Settings\SettingsPages\notifications.dart", "Dart", 58, 0, 3, 61
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\favourite\Favourite.dart", "Dart", 61, 0, 3, 64
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\search\Search.dart", "Dart", 31, 0, 4, 35
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Home\search\SearchCategories.dart", "Dart", 48, 0, 4, 52
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\OnBoarding\OnBoarding.dart", "Dart", 52, 0, 6, 58
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\Products\ProductsPage.dart", "Dart", 42, 0, 4, 46
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\CheckEmail.dart", "Dart", 74, 0, 4, 78
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\ForgotPasswordVerificaton.dart", "Dart", 68, 0, 4, 72
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\SignIn.dart", "Dart", 72, 0, 4, 76
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\SignUp.dart", "Dart", 133, 0, 4, 137
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\setNewPassword.dart", "Dart", 75, 0, 3, 78
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\view\screens\auth\verifyEmail.dart", "Dart", 64, 0, 4, 68
"Total", "-", 13740, 101, 964, 14805
