"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\core\localization\Localization.dart", "Dart", 9, 2, 3, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\core\localization\getCurrentLang.dart", "Dart", 30, 0, 3, 33
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\core\localization\handleLanguageApi.dart", "Dart", 69, 0, 11, 80
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\core\middleware\middleware.dart", "Dart", 24, 0, 2, 26
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\core\services\intialServices.dart", "Dart", 26, 0, 5, 31
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\core\theme\theme.dart", "Dart", 76, 0, 3, 79
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\Static\HiveKeys.dart", "Dart", 20, 4, 2, 26
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\Static\UINumbers.dart", "Dart", 7, 0, 2, 9
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\Static\static.dart", "Dart", 29, 2, 4, 35
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\Detailes\CommentsData.dart", "Dart", 36, 0, 5, 41
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\Detailes\DetailesData.dart", "Dart", 12, 0, 2, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\Favourite\FavouriteAddData.dart", "Dart", 11, 0, 2, 13
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\Favourite\favouriteRemoveData.dart", "Dart", 11, 0, 2, 13
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\Favourite\getFavouriteData.dart", "Dart", 12, 0, 2, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\auth\AuthEditData.dart", "Dart", 34, 0, 6, 40
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\auth\CheckEmailData.dart", "Dart", 10, 0, 3, 13
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\auth\CodeVerificationData.dart", "Dart", 11, 0, 3, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\auth\EmailVerificationData.dart", "Dart", 11, 0, 3, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\auth\NewPasswordData.dart", "Dart", 11, 0, 3, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\auth\signinData.dart", "Dart", 11, 0, 3, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\auth\signupData.dart", "Dart", 11, 0, 3, 14
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\cart\CartData.dart", "Dart", 32, 0, 5, 37
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\cart\OrdersData.dart", "Dart", 32, 0, 4, 36
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\cart\VoucherData.dart", "Dart", 16, 0, 4, 20
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\home\AddressData.dart", "Dart", 43, 0, 6, 49
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\home\RecentData.dart", "Dart", 20, 0, 3, 23
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\home\homeData.dart", "Dart", 10, 0, 2, 12
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\settings\GiftCardData.dart", "Dart", 26, 0, 5, 31
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\settings\PaymentData.dart", "Dart", 39, 0, 5, 44
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\dataSource\remote\shared\CheckADPAY.dart", "Dart", 11, 0, 2, 13
"c:\Users\Magd\Documents\Flutter Projects\ebuy\lib\data\model\CartModels\CartModel.dart", "Dart", 209, 0, 3, 212
